0,1,2,3,4
1.0,0.451504053079215,1.0,1.0,-4.233448084004809
1.0,-0.577468001059557,1.0,0.0,-4.804852270444191
1.0,-1.6674750975856598,1.0,0.0,-9.005072205478589
0.0,-0.0713080861235987,2.0,1.0,6.3008097655162505
1.0,2.16895596533851,2.0,0.0,-3.1027096548004596
0.0,0.10719040701615302,2.0,0.0,-10.7525797722939
1.0,-1.02600444830724,2.0,0.0,20.5850086898135
0.0,0.8457315401892959,1.0,1.0,14.27519655915
1.0,-1.45897072853692,1.0,1.0,-13.9520577829527
0.0,0.8188281365317801,1.0,1.0,-6.100857315439299
1.0,-1.18843403514798,0.0,0.0,3.30602226294406
1.0,-0.23017748948327998,0.0,1.0,2.36937879127631
0.0,-0.6947069789205129,1.0,1.0,0.459937666619196
0.0,0.29959368473956394,1.0,1.0,11.040502749405801
1.0,-1.9429564135819501,0.0,0.0,16.518287043057303
1.0,-0.272267534418351,0.0,0.0,13.357364670379901
0.0,1.16838387306909,0.0,0.0,-17.3858076137427
1.0,-0.10097488532880802,1.0,1.0,4.252354794410991
0.0,0.0798738186740527,0.0,1.0,-1.72836903387074
0.0,-0.325931585531227,1.0,1.0,-8.7803515301306
0.0,1.2940839061455802,1.0,0.0,-5.93948909367117
1.0,-1.4588494144380901,1.0,1.0,-4.94905476776135
1.0,0.33178196391569703,1.0,0.0,-23.2076377558186
0.0,-1.42110844750449,1.0,1.0,10.364026244495301
0.0,0.918996609060766,2.0,0.0,3.5731951384298397
0.0,1.65191539162316,2.0,0.0,9.37543052030658
0.0,-0.380471001012383,1.0,1.0,-3.1228069443452102
1.0,-0.7646060137535692,1.0,1.0,15.3714488558615
1.0,1.9662480154556299,1.0,0.0,11.293449285021698
