y,x1,x2,x3,x4
2,-1.0473827144264265,2.0,0.0,-1.240666262705102
1,0.8158212108749436,2.0,0.0,1.5653028833917404
1,1.384411899366156,2.0,1.0,0.2177585911943934
2,1.2734803173401235,2.0,0.0,-0.4696554212144281
1,-0.9131233290810868,2.0,0.0,0.6952574408552383
2,-0.6937015850707444,2.0,0.0,-0.055141379971446323
1,-1.2772158289153073,2.0,1.0,-0.04157640260593236
2,1.836647243412608,2.0,1.0,0.9912970865195981
1,-0.4842273542806996,1.0,1.0,0.7465357866401963
3,-0.037547531999542756,2.0,1.0,-1.6105163952977097
1,-0.4759326991031575,2.0,0.0,0.0578526575935472
3,0.16748631143076798,3.0,1.0,0.8843750001997847
1,-1.048618847400571,2.0,1.0,0.328334334834819
2,-0.6203748190111922,2.0,1.0,0.1606481059006651
1,-0.912111591707082,2.0,0.0,-2.088230705214296
1,-2.365151852847625,3.0,0.0,1.0886553899994924
2,0.2544660621797446,2.0,0.0,-0.6855296755431965
2,0.7380134893152888,2.0,1.0,0.024498799633112366
3,0.9699765270811016,2.0,1.0,0.8606398124534848
3,1.5590616194624891,3.0,1.0,1.0846281698050404
3,0.9497350801061777,2.0,1.0,-0.773432050278766
3,-0.0722585229843921,2.0,1.0,0.4433729252888142
3,0.5429736665115819,2.0,1.0,-0.42159787772113316
2,-0.5311270037526749,1.0,1.0,-0.06705058197036312
3,0.7926580802049668,2.0,1.0,0.09633193000358865
1,-0.2873019382325629,1.0,1.0,1.1137960147909292
1,-2.3250638049077157,2.0,0.0,-0.4374868740489387
2,-0.03154828279802276,3.0,0.0,1.6364599127311608
1,0.06120920138064195,1.0,1.0,0.3758363199352168
2,-1.1751005206111445,1.0,1.0,-2.3197752118538877
1,0.4741719418941974,3.0,0.0,-0.027393781641017776
2,1.1869931829051823,1.0,1.0,-1.6982596885011663
1,-1.1561001745806998,1.0,0.0,0.3633304345731304
2,0.7559600094975586,2.0,0.0,0.024164038969379343
3,0.8673847999594458,2.0,1.0,0.035412593290548834
2,-0.9503845564775297,2.0,1.0,2.250459207222356
1,-0.4430936763863921,1.0,0.0,-0.3716730313286527
1,-1.0932002251357014,3.0,0.0,0.4474763184378879
3,-0.5787150867643474,2.0,1.0,3.162874931875662
3,-0.05000516082539607,1.0,0.0,1.1382909456443353
2,1.1662185096364577,2.0,1.0,0.3202912903879939
3,-0.6389167608508448,3.0,0.0,0.5342140442082836
1,-1.5546729575658007,3.0,0.0,-0.15294047751772546
1,-3.1444535241908174,2.0,1.0,0.8756745929170542
1,-0.6694559069194285,1.0,0.0,-1.1427211012815441
1,-1.3134511982631976,1.0,0.0,0.20209024056916938
1,0.1855768809340296,1.0,0.0,-0.6835518613660071
2,0.22940883478981464,3.0,0.0,0.5125295973957853
1,-1.586943796027797,2.0,1.0,1.3702414574055497
1,0.3622872669937393,2.0,0.0,-1.282076287180036
1,-0.2115901377562703,2.0,1.0,0.0782705653826406
1,-0.25318952147688173,1.0,1.0,0.4817756559213953
3,-0.5205833525963056,1.0,0.0,-0.5692002827534967
2,0.9604080077690628,1.0,0.0,0.2273772391522425
3,0.5945747896196119,2.0,1.0,0.8069066666708008
2,0.18721580092320755,2.0,1.0,0.2957779878725013
1,1.1509257355464502,1.0,0.0,-0.4364317753199559
1,0.03472766064481304,2.0,0.0,1.0479533314079417
3,0.1386842295007149,2.0,0.0,1.6616671253193345
3,0.5353032142754454,2.0,0.0,0.22179546449017357
1,-0.2704086459075077,1.0,0.0,1.1342638483492238
1,-1.202013520275905,2.0,0.0,0.3780920487933645
2,1.7624420824050793,2.0,0.0,-1.2187854860285994
1,0.9430162036672495,1.0,1.0,0.888612960613655
2,-1.2994451311376942,2.0,1.0,1.211312551722649
1,-0.983210551001072,2.0,0.0,1.3243539240673434
1,-1.0656478622043413,2.0,0.0,-0.062408549827458554
2,-1.5236627981905368,2.0,1.0,2.752371669399053
3,0.36207727551905056,1.0,1.0,0.6874756218970658
2,1.5021332116174848,3.0,0.0,0.06619837295690033
2,0.3871373352740951,2.0,0.0,-1.1795315318316373
2,1.5591738400149273,1.0,0.0,-0.8269018423114254
1,-0.4182805683729029,2.0,0.0,-0.5940483699376466
1,0.2629499360291178,1.0,0.0,-1.2348254209820275
1,-0.9266087966643798,2.0,0.0,1.778089533718555
2,0.02148817995541282,2.0,0.0,0.8046045273399609
3,1.0740805683517656,2.0,0.0,-2.084409852883188
2,0.7135391135624355,2.0,0.0,0.0749687590786216
3,1.020333162492663,3.0,0.0,0.3185046659567407
2,-0.4077194115975043,2.0,0.0,0.07080657436536142
1,0.9126467209439604,1.0,1.0,2.789822659092883
3,1.4502095309120435,3.0,1.0,-0.6485652809797242
1,0.5635606133838962,3.0,0.0,1.7011927827211715
1,-1.3901026675375114,2.0,0.0,-0.08415964281124871
3,0.2823308599674496,2.0,0.0,2.2840453952380444
1,0.24427374700113924,1.0,0.0,-2.975605191049
3,-0.6720740812092771,3.0,0.0,0.24627831051954885
1,-1.0307907721450322,2.0,1.0,2.0702178789352845
1,-0.8123496176808882,2.0,0.0,0.6215599935980137
2,1.148899199831887,1.0,0.0,-1.1517790044646365
1,0.13300045002096747,1.0,1.0,-1.7593639174536009
3,1.6709131026872746,3.0,0.0,-0.7823341849004126
2,-1.796981244125087,2.0,1.0,-1.202576346791664
2,0.4224902941538688,2.0,0.0,-1.359148777842169
3,1.600164391266138,2.0,0.0,1.7244239875606409
3,1.831389569460384,3.0,1.0,0.0024490088481931315
3,-0.5391251915795402,3.0,1.0,-0.9194964082440874
3,1.5913390411346222,3.0,1.0,-1.1382712913142317
3,1.093947627537835,2.0,1.0,-1.383653075169111
3,1.1823417891137982,2.0,0.0,0.557991670443065
2,0.21409418718645298,1.0,1.0,0.28772879226447284
2,1.010165039461329,2.0,0.0,-0.8042851782505112
1,0.9151401163866373,1.0,0.0,1.7012235689071737
1,-0.6023938575336232,1.0,0.0,-0.9060223273875736
1,-2.7019696748942175,1.0,0.0,-0.644139100833469
3,1.1420493170462718,3.0,1.0,0.21421247421347236
2,1.0666005675468448,2.0,0.0,-1.0783548225864734
3,0.752520515106391,3.0,1.0,0.43182681107469456
2,-0.3942583664055034,2.0,0.0,-1.4280144969360218
2,-0.3959066146045071,2.0,1.0,-0.8479217974884977
1,-1.5634472343389074,2.0,1.0,1.5929913140121317
2,1.6336577240574144,2.0,0.0,0.16540104702817846
3,-0.07298077442661945,3.0,1.0,0.413964129275342
2,0.8563446666291243,2.0,0.0,-0.530216653053128
1,-0.33466803554517016,2.0,0.0,0.8350577496019433
1,-2.3374335599503904,2.0,1.0,-0.12275722311341103
3,0.8084841100937823,3.0,1.0,-1.035061138334298
3,1.2334047832692312,2.0,1.0,1.529444142242488
3,1.8779157343375743,3.0,1.0,0.3135358042568409
2,-0.09382123971504851,2.0,1.0,1.122461244678871
3,-0.4584825344201093,3.0,0.0,-0.21923213846603487
2,0.17136503388554886,2.0,0.0,-0.8696929456763255
1,-1.021878980589328,2.0,0.0,0.46546725086775476
1,-0.8579712930762587,2.0,0.0,0.4917195877229006
2,0.6293350173408212,1.0,0.0,0.5106396110250802
1,-0.21860943483725345,1.0,1.0,0.6926002225203118
2,-0.5142328876888154,3.0,1.0,-0.7029204613113444
2,0.4038391461860933,2.0,1.0,1.9370529037797093
3,-0.3350595800581669,3.0,1.0,0.6981720623125458
3,2.4210069575501385,2.0,1.0,0.8874178346541451
1,-0.2807919432837501,2.0,0.0,-1.8757321776560816
2,1.5631731284362487,1.0,0.0,-1.5808050305806258
1,0.7112323067828596,1.0,0.0,-1.0308972783869592
1,0.9837439699469787,1.0,0.0,-1.6599580625358963
3,0.36769378094808336,3.0,1.0,-0.29477934261094835
1,-0.13749834849424247,1.0,1.0,0.41011318966442806
2,0.010680397738867918,1.0,1.0,0.27707657452144857
3,-0.5949349536888765,3.0,0.0,0.7263425764145206
2,0.38030264471534925,1.0,1.0,2.5416098029833116
1,0.9791191081898012,1.0,1.0,-1.2292687175929946
2,-2.4287469680873306,3.0,0.0,-0.853629977278413
1,-1.2608678867963687,3.0,0.0,1.090392999630493
2,-1.192746587644053,2.0,1.0,-0.5901995051836381
3,0.6534838707260533,2.0,1.0,-1.3516610874842967
3,0.6256422819546147,1.0,1.0,-0.8689672585247378
2,-0.41274271788082045,1.0,1.0,0.23664797033822482
1,1.5051230050745619,1.0,1.0,0.07695925553944641
1,-0.38051327467819823,3.0,1.0,0.014778703056365165
2,0.5392331718505845,2.0,1.0,0.3438836768755783
3,0.7962271595849018,3.0,0.0,0.429681858382687
3,-0.16402635907983296,2.0,1.0,-1.2183678491684808
1,1.0381741150424166,1.0,1.0,-0.6427389789209531
3,-0.37279140612747835,2.0,1.0,0.7274709603511975
2,-0.02278255470400007,1.0,1.0,0.39337162499840284
2,0.10685294414311698,2.0,0.0,-1.299654890346596
2,0.7518011315268861,2.0,0.0,-0.13234129438595235
2,1.433009005129453,2.0,0.0,0.20534472927440447
1,-0.7637661777265387,2.0,0.0,-1.3131635300454503
1,-1.3856601618495727,2.0,0.0,-2.9189669047895643
3,0.6588919587622434,2.0,0.0,-0.9726662098871861
1,-2.102142557036337,3.0,0.0,1.0383278646239018
3,0.045467292984670386,3.0,0.0,-1.3823349426464695
1,0.5744307394152808,1.0,0.0,0.2062882545128439
1,-1.7590779577574984,2.0,1.0,-1.2390883179326853
2,-0.8453161072164137,2.0,1.0,-0.5174352098754834
2,-0.3130360765040499,2.0,1.0,2.0806836292555286
2,-0.12168508282791735,1.0,1.0,0.5525828619541088
3,-0.007696672022563384,3.0,0.0,1.8298476926099327
3,0.39564381219460665,1.0,1.0,-2.5725997425295635
2,0.6886267687252113,2.0,1.0,0.006775542983479281
3,-1.5850903855282876,3.0,1.0,0.8295425209855191
2,1.2443203162991485,1.0,1.0,0.38330107829907456
3,-0.2904343037086592,1.0,0.0,0.07949810468032766
1,-0.42078459331369455,1.0,0.0,-0.8729849828118563
3,1.1086152742269468,3.0,1.0,1.3973190460343345
1,-0.5412417418644391,3.0,0.0,-0.5146193212005454
1,-0.8793930019698267,3.0,0.0,1.6916648091241044
2,-1.8903918580193932,3.0,0.0,0.11362133030523597
3,1.2576904362254495,2.0,1.0,1.2127751016426354
1,-1.7862833690950033,2.0,0.0,-1.091298158579497
2,-1.3181192472518692,3.0,0.0,0.11206591360905449
1,-2.1295355063165187,1.0,0.0,0.8579054281650681
2,-0.4004700974749094,3.0,0.0,-0.850678411831767
1,-1.8693331289194155,2.0,0.0,-1.1164246496324095
2,1.1727282169315563,2.0,1.0,-0.5871555416350245
3,-0.688639342354626,3.0,1.0,-0.543151332574273
1,-1.1681476592756794,2.0,0.0,1.812597136683181
3,0.37658930198360024,3.0,0.0,-2.200396148078739
2,-1.0778056377096286,3.0,0.0,-0.6532348291157294
2,-0.12638169184356488,2.0,0.0,1.588322825827713
2,0.9097655873181997,3.0,0.0,-0.17090573476981322
2,-0.8043225951234667,2.0,0.0,1.4182216619901185
3,-0.371349991332213,2.0,1.0,-0.00484833461356719
2,-0.7407313138791323,3.0,1.0,-0.4546484922348735
1,-0.312448228374703,2.0,0.0,1.7965110693888429
3,3.0582441102332045,1.0,1.0,0.6356727077893679
1,-2.132016264817161,2.0,1.0,-0.06552113973717325
3,0.9132354555012209,3.0,1.0,-1.1970008239099188
3,0.05843329965831558,1.0,1.0,-0.24298393456326847
1,-0.6964106830988263,1.0,1.0,-0.7405943595638688
2,1.0173857466094558,2.0,1.0,-1.0676743114258587
2,1.250881546693234,2.0,1.0,1.082281971127664
1,-0.8990632158521547,1.0,1.0,-1.1103821973748973
2,-0.08744936621567806,1.0,1.0,-1.3085393915257526
1,-0.6093332617643927,1.0,1.0,1.1611635525284523
3,0.4519446512261633,3.0,1.0,-0.054535367793889976
1,0.17976040336809063,1.0,0.0,-1.9935478977200591
1,-0.016661709765267454,1.0,1.0,0.4467542465298964
1,0.43184175982232637,2.0,0.0,-0.9583139060124043
2,0.5121949218678545,2.0,1.0,-0.09116947316815498
3,1.4878521219330219,3.0,1.0,0.4947186927193637
3,-0.8607677232705223,3.0,1.0,1.8727459962838804
2,-0.06379280926132148,2.0,1.0,0.6437225865717631
3,2.4499684113992344,2.0,1.0,-1.16904025740825
2,-0.6353915115616864,2.0,0.0,1.3262821854334057
3,1.2334613148823352,2.0,0.0,-0.6004213861265097
1,-0.9766994690945054,1.0,1.0,-1.0508096359194767
3,0.7288018392836302,1.0,1.0,0.5635948782698899
3,-0.17162335332779702,2.0,1.0,0.39807550843439843
2,0.41229933737392405,1.0,1.0,-1.3996557662539781
1,-0.2891137229419784,1.0,0.0,0.8008384546855368
3,1.2993841208435204,2.0,1.0,-0.14246110122546735
2,-0.035151475864214146,2.0,1.0,1.8636908878331988
3,-0.1648632067122413,2.0,1.0,-1.440077061920513
2,0.4791719646736637,2.0,0.0,-0.601260065293498
1,-0.7062833879485895,1.0,1.0,1.1652249648699136
1,-2.33715134040259,1.0,1.0,0.16267064038464493
1,-1.4999015814560612,1.0,0.0,-0.2861114970622674
2,-0.7160862945356793,2.0,0.0,0.4652410350108474
2,1.7214343346421057,2.0,0.0,-2.639835060186221
3,2.282626713020463,2.0,0.0,0.26002310255500544
2,-1.3427600910036528,2.0,1.0,-0.4523695775491173
3,0.16511730429141028,3.0,1.0,-1.7683626915178543
2,-0.6776679656379819,2.0,0.0,0.5901297434774172
2,0.25557029913936313,3.0,1.0,-0.3750324358303687
2,-1.2813616989261385,2.0,0.0,1.2351967833607287
2,0.3627074425533553,1.0,1.0,0.4978451457992219
1,-0.7961889191130909,2.0,0.0,0.054861814749129094
2,-1.189424601127938,2.0,1.0,0.03731534362722492
1,-0.6543493973288791,1.0,0.0,1.0430391471303686
2,-2.0137837210538194,2.0,0.0,-1.724908099436885
3,0.6774952934304199,2.0,0.0,1.5315141315636205
2,-0.8554006919556506,2.0,1.0,0.6828519014883224
2,1.4988748761319182,2.0,0.0,1.7115613042375963
1,0.8406948885642361,1.0,0.0,-0.33882849854776675
2,1.2398577404105822,2.0,0.0,-0.3867834522434418
3,-0.40105143493418965,1.0,1.0,-0.9537034799673414
2,1.3357075192161314,2.0,1.0,0.8118927040606795
3,1.3308161563575773,3.0,1.0,-0.7805155780763944
1,-0.3856564045703442,1.0,0.0,0.7401951665030456
3,0.07839076233574165,3.0,1.0,0.34874033762466894
1,1.470021219768086,2.0,0.0,-0.28217400813268545
2,0.17595922263627758,1.0,1.0,-0.061874981001025224
2,-0.7000633011294017,2.0,0.0,0.8434707596203748
3,1.1046056159437345,3.0,0.0,-0.15999053253935341
3,1.232617525673148,1.0,1.0,0.6335105761201375
1,-0.88234372027599,3.0,0.0,-2.1090491415838466
3,0.46035033163182926,1.0,1.0,-1.0571345405534942
3,0.03832125554117738,3.0,0.0,-0.5715419555474941
2,1.1537293861023614,1.0,0.0,1.0051185189369172
3,-0.728784668520646,2.0,1.0,-0.5593677443546599
1,1.3471106573291551,2.0,1.0,0.6052472024979301
3,0.9519617379173241,3.0,1.0,-0.5277681338932065
3,-0.36031889135209216,3.0,1.0,-1.055231515908019
1,-0.5356196124912529,2.0,0.0,-0.2797933822628566
3,-1.1668929579924923,2.0,1.0,-0.2367349664879515
3,1.4495441778368265,2.0,1.0,0.6955164335461296
1,-0.9580230021856,1.0,1.0,0.7903712128432924
1,-0.17536953234774266,1.0,1.0,0.912848505102536
3,1.9371836764055133,2.0,1.0,1.4032302610485763
3,0.8258549143278383,2.0,0.0,0.14112458986353377
3,0.3343184707947658,3.0,1.0,-1.396927623068831
3,0.278021485081786,2.0,1.0,-1.127185052077403
2,-0.1808987787139476,2.0,1.0,-0.30858427432032215
3,-1.371928181643779,3.0,1.0,1.2647406780763697
2,0.6038219974645509,1.0,1.0,-0.9395391397982945
1,-1.1197101065670754,1.0,0.0,-1.1357101366373976
3,2.184923749206537,1.0,0.0,0.4039119846478003
1,-1.6150990399306113,2.0,1.0,-0.5498220506969933
3,-0.26850388843576917,3.0,1.0,1.0530417149762097
2,0.05498294330547464,1.0,1.0,-0.462951200512228
3,-0.5876845776128705,2.0,1.0,-0.19118430576454581
3,0.05707917361040651,3.0,0.0,-0.059762153040123306
1,0.7222613304967771,1.0,0.0,-0.17319903963529334
3,1.4950851646256489,2.0,0.0,-0.7180090348973565
2,0.18080343076731042,2.0,0.0,-0.9557006975553841
1,0.02503818939055295,2.0,0.0,0.5250513152977958
3,0.4027367805951225,3.0,1.0,-0.28843163792730214
3,0.08422105947201329,3.0,0.0,-0.08872172424330443
2,-0.7168459240797072,2.0,0.0,-1.384885491588088
1,0.04075335690625055,1.0,0.0,-0.04860065254140167
3,1.2918391914026446,1.0,1.0,0.41851674506571607
2,0.14311025852327636,3.0,0.0,0.6759019858147521
3,0.038434933714030756,3.0,1.0,1.9010085640200158
3,-0.0979920457133433,2.0,1.0,-0.4022514562540763
2,0.6168913301090588,3.0,0.0,-0.04402028038697862
2,0.4562967972297629,2.0,1.0,-1.1328105923343414
3,0.491380764550219,2.0,1.0,-1.5324129849898076
3,-0.29328692843772,3.0,1.0,0.9016999393447553
1,-2.3338484502479977,2.0,0.0,-1.3835419338759447
2,-0.5975662763358752,3.0,1.0,0.2515159216547778
1,-0.010712964658937762,1.0,0.0,0.7809205426758868
2,-0.8937023745847547,2.0,0.0,1.7695206255601241
3,0.7110864284042538,3.0,0.0,0.8793416594670835
1,-0.8794202146159734,1.0,0.0,1.078733338211453
2,-2.208159246511522,2.0,0.0,0.738135593313482
3,0.8545138250731176,3.0,1.0,1.1231239963335091
1,-0.21427637370954083,2.0,1.0,-0.6569660120838664
2,0.02612116141053361,2.0,0.0,2.230805828722877
1,-1.7712294505083994,3.0,0.0,-0.5510815531372983
3,-0.3433455367561345,3.0,0.0,-0.5981383604601936
1,-0.13034871159151615,1.0,0.0,1.3861986103693464
3,0.08765396501636631,2.0,1.0,2.3875982932343764
3,0.9254475227065436,2.0,1.0,0.9109582533460097
1,-0.6262408349249233,2.0,0.0,0.8977055698538189
3,-0.21545156899739493,3.0,1.0,-0.5680201816486038
3,1.726082672771249,1.0,0.0,-0.250861467140436
1,-0.13388518442400457,1.0,1.0,-0.9702458685962109
3,1.4668213883297723,2.0,1.0,-0.7446619638903121
3,-1.7448538589139344,2.0,0.0,1.7897705225962675
1,-0.16149363370465514,2.0,1.0,-1.357299224243541
2,1.259397153776001,2.0,1.0,0.9291880196207509
3,0.7203761852004633,2.0,1.0,1.2189158042159922
3,1.5477298038948613,2.0,1.0,-0.15031419147315103
1,-0.35068700559399624,2.0,0.0,0.24058981446663047
2,0.15304884222817075,2.0,0.0,-3.5661748825502557
1,-2.3581241517051703,2.0,1.0,0.2183279298728085
1,-1.3977652285449704,3.0,0.0,-0.890864195402926
3,0.5454681251810531,1.0,1.0,-2.2419375678129416
1,-0.6159595483326443,2.0,1.0,0.467238552257646
3,0.8680385651552013,2.0,1.0,-0.8747290023426348
1,-0.2920179507168835,2.0,0.0,-0.1368426464828987
1,0.5614667228752493,2.0,0.0,-0.058430319081745855
2,-0.8364298612460765,3.0,0.0,0.6712824530571758
2,-1.0424683579768217,2.0,0.0,-0.228470649892569
1,1.1038573617263938,2.0,1.0,-0.3304850979530977
3,0.5834086700374173,2.0,1.0,-0.4672473238571245
3,0.020981296539643757,3.0,0.0,-0.21686155412132838
2,0.8583010568487034,1.0,1.0,0.924743837689672
3,0.9116425901883995,2.0,1.0,0.8635014439491578
2,1.16256458253118,1.0,1.0,-0.47988755857558724
3,-0.3175058775018499,2.0,0.0,-0.04302755661956957
1,-0.7374479507143569,1.0,1.0,-0.2411230843660964
3,0.058508360973464096,1.0,1.0,-1.1569007568601313
2,0.36533939664019077,2.0,0.0,2.140728109916508
1,-1.31923758292371,3.0,0.0,-0.7537452546921855
1,-2.218093755851849,1.0,1.0,0.6152627683462348
2,0.4184096532420269,2.0,0.0,0.08340257890223363
2,1.2432431442480134,2.0,0.0,1.0167092725870146
2,0.13738827679151844,1.0,1.0,-2.369510976600721
1,-0.24751032421594918,3.0,0.0,0.7365509587370326
2,0.19548946783875934,2.0,0.0,0.5636766386413187
1,0.2230142952856092,2.0,0.0,-2.634435932344071
1,-1.0050830315040096,2.0,0.0,0.2811240390522241
1,0.2862229202667064,2.0,1.0,0.6451289099528217
3,1.1993897726898455,1.0,1.0,-1.1952537178552043
1,0.41479730942557963,2.0,0.0,-0.5170998308602254
3,-0.1307100672882779,3.0,0.0,-0.22603483960076617
2,0.7691026540996334,2.0,0.0,-0.8107685699014384
1,0.623176476757868,1.0,0.0,-0.3503287534026109
1,-1.0145100850427484,2.0,0.0,1.8104668564288993
3,1.3178288908273135,3.0,0.0,0.6081904049618257
2,0.8376773957403827,3.0,0.0,0.2616618666165776
3,0.35817211426075335,2.0,1.0,0.8815412538956635
2,0.4851641261841564,2.0,0.0,-0.8078024920676158
1,0.2424651362898476,1.0,0.0,-1.453603428993213
1,-0.7238754715598279,2.0,1.0,-0.36325406293254814
1,0.6608736375039787,1.0,0.0,0.19041724753976957
2,0.05663847175921917,2.0,0.0,0.26456278837094893
2,1.1448120020712582,2.0,0.0,-0.4602977705317745
1,-0.5080966590303417,3.0,1.0,-1.806578022582721
2,-0.7498021266934427,2.0,0.0,0.4032771462003566
1,-0.8623407771587751,1.0,0.0,-0.8963536806042449
3,1.0602115000195484,2.0,1.0,-0.7460180368594687
3,-0.024657932365269697,3.0,1.0,0.8094807250101803
2,-0.5320583093503928,3.0,0.0,-0.021715076630792522
1,-1.2514047593427058,1.0,0.0,1.6177591870710364
3,2.5636077977239697,3.0,0.0,-0.13948996297272168
2,0.11093810184670978,2.0,1.0,-0.09272213405669281
2,-0.6154108875480909,2.0,1.0,-0.268737237793989
2,-0.4565471605133881,2.0,0.0,0.027962635606116126
3,1.182572402410439,3.0,1.0,-0.3398686459429169
3,-0.2758467321005567,3.0,1.0,-0.08483789443576444
1,-1.064736606232211,1.0,0.0,-0.38287875413975014
3,-0.08064784800381918,2.0,1.0,0.45546128440142797
3,1.6436951319972808,2.0,0.0,0.781399491846886
3,1.2591169779504212,1.0,0.0,-0.43574402661992523
2,1.3334894136575466,2.0,0.0,-0.38304705997241517
1,-0.6659995864919881,2.0,0.0,0.544642920348967
1,-1.433150612303807,2.0,1.0,1.6705832544193402
1,-0.3723446875925104,2.0,1.0,-0.7161628441665425
1,-0.40882014578579706,2.0,0.0,-0.15119003007649667
1,0.009585710825625735,1.0,0.0,0.3383654959176158
2,0.9248308441524173,2.0,1.0,2.528304892354332
2,-0.5558800537683903,3.0,0.0,-0.9279567285331263
2,-0.7669478693951968,3.0,1.0,2.076293249965512
1,-1.0906032273708821,2.0,1.0,1.0299111763125368
3,0.7338307005227431,2.0,1.0,0.31905807680224846
3,0.41381223039531545,3.0,1.0,-1.7799077908524086
2,0.8998035068663026,2.0,1.0,-0.7535508617689625
3,-1.2797125909356966,3.0,0.0,-0.21106784828821984
2,-0.4766428713771239,3.0,0.0,0.9970243648620122
3,1.290567708506979,1.0,0.0,-0.2897936449242427
1,0.40585496159524387,2.0,0.0,0.6332834869836605
3,1.1823517304195401,2.0,0.0,0.22349876485841746
2,0.9656844286316201,1.0,0.0,-0.47499482738546606
1,0.7360863611259599,1.0,1.0,0.42548395293829555
1,-0.610939820803102,2.0,0.0,0.5582929297937226
3,-0.11331922635148484,3.0,1.0,-0.8251614271493682
3,0.3180007737406729,3.0,1.0,0.12920012555058524
3,2.34947751833252,1.0,1.0,1.967714870903435
3,0.7420441599332045,3.0,1.0,1.0338292637047044
2,-0.09401680936505345,1.0,1.0,1.931622095152941
2,0.1863120047644017,3.0,0.0,0.10638727561327922
3,0.4332145106013796,3.0,0.0,-0.4974937436754043
3,-0.192036577980281,2.0,0.0,-0.8290910613658317
3,0.7334977648834171,2.0,0.0,-0.5529742585187791
2,1.1022053998484103,2.0,0.0,2.612766699428079
3,2.4643761365643835,2.0,1.0,-1.2787918998273693
3,1.5283843677005409,2.0,0.0,-1.2931771539207557
2,0.3166682890252238,2.0,1.0,-1.7560636421936182
1,-0.6139001415324548,2.0,0.0,-0.004554775649371748
1,-1.2022213711419705,1.0,1.0,-0.015746907085447456
3,1.0004322833109982,2.0,0.0,-0.2013376013277114
2,1.2351656597552718,3.0,1.0,0.35353424606469674
3,1.5013629241262925,1.0,1.0,0.04139934470865127
3,0.3285632584272939,2.0,0.0,-1.2021224612029586
2,0.0350108431390454,2.0,1.0,-0.226418177985934
2,-0.06248016923051292,3.0,0.0,1.3513820667677345
3,0.8425255783215303,2.0,0.0,-0.7427869547656741
3,-2.0470083827622583,1.0,1.0,0.7896976860444387
1,-1.7295221984387024,2.0,0.0,-0.3052678144809847
1,-2.469537225327068,2.0,0.0,0.7343684283225843
1,-0.43460388994345633,1.0,0.0,0.15194129703071216
2,-0.1166214207453281,1.0,1.0,-0.3872420036489792
3,1.2031800312049319,1.0,1.0,-0.31920778393437066
3,0.04995221836799385,3.0,1.0,0.24123866390832427
1,0.5360220468076732,1.0,1.0,0.33757957654270154
2,-0.11451915495071141,2.0,0.0,1.0861423803361892
2,-0.4863993919256216,2.0,0.0,-1.6752510796430709
2,-1.0923548378887808,3.0,1.0,-0.013122320115508068
1,0.25650509398999083,2.0,0.0,-0.041209522214680286
1,-0.029346548916042534,2.0,0.0,0.06603334281542458
1,-1.055146061965184,3.0,1.0,-1.019546934742898
3,-0.5569242355524597,1.0,1.0,-0.9991605783653885
3,-1.067564148264393,1.0,0.0,0.4729313310427668
2,-0.8491215638057464,2.0,1.0,0.2166554934929817
3,1.2451430909377628,2.0,1.0,1.0004155934020365
3,0.3768380730024543,3.0,0.0,-2.467028113214246
3,0.5277676509776008,2.0,1.0,1.2446744273600778
1,-0.9477155679534325,2.0,1.0,0.1342859714020139
1,-0.5727207269070264,2.0,0.0,0.6490386652926143
3,1.2226295406766663,2.0,0.0,1.2339908378767463
1,-0.6814265029478168,2.0,0.0,0.9484630187236059
2,-0.6220430652764226,2.0,1.0,-0.25890009861670077
2,0.6682458909844042,2.0,1.0,-0.30956374754310384
3,1.1779753032690405,2.0,0.0,0.41018848486843923
1,1.235700219019184,1.0,1.0,0.23020597719842822
2,0.22298921082299056,3.0,1.0,1.1242581787187216
2,-0.6170508211681304,3.0,1.0,-2.4947032584821978
3,0.3623161616283664,1.0,1.0,0.21720792373007305
3,0.5138390998429814,3.0,1.0,1.6501957099666411
2,-0.2156302194413424,3.0,0.0,0.8016081552466208
3,-0.23049646570257012,3.0,1.0,0.25175008651802366
3,0.7650587619037803,2.0,0.0,1.0610937740611341
3,1.9678089611687886,2.0,1.0,-1.13115770845097
1,-1.6729659862015533,2.0,0.0,0.059286872555523694
2,0.04308445607102018,1.0,1.0,0.6122179357641526
3,-1.5772446799159732,3.0,0.0,1.2916235506920821
3,0.07454517857224172,3.0,0.0,-0.16853915216420742
1,-0.3062364045887224,1.0,1.0,-0.3282066354846729
3,2.0406811354204106,3.0,0.0,-0.35983420176324743
2,0.5439479074945067,2.0,0.0,0.08045242861059677
2,-1.06089799112834,3.0,1.0,-0.9741958144758621
3,1.563223618431254,3.0,0.0,0.469729336352359
1,-1.5408605389907346,2.0,1.0,0.7507834846169446
3,0.6976857048191331,1.0,0.0,1.270664284790864
2,1.8188974890252385,2.0,1.0,1.576339333932426
2,0.4074164628139649,2.0,0.0,-1.2329508614266433
3,0.7313299456200703,2.0,1.0,0.86121836611403
1,0.5527210154533972,2.0,0.0,-0.933464782101067
1,-0.11198563218415854,1.0,1.0,-0.8094519411896035
3,0.31218482828579025,3.0,0.0,0.661409478478279
1,-1.4735241490232351,3.0,0.0,-0.16970547923849927
1,0.6005008753244364,1.0,1.0,1.4771424942721652
2,-0.6590689019022733,2.0,1.0,-0.30877023713093155
2,0.880500103165514,2.0,1.0,1.0255306251645144
